,Frame,prox,dist,prox_filtered,dist_filtered
746,746,28,26,28.0,27.0
747,747,29,27,28.0,27.0
748,748,30,27,28.0,27.0
749,749,30,26,28.0,27.0
750,750,30,30,28.0,27.0
751,751,30,27,28.0,27.0
752,752,32,25,28.0,27.0
753,753,29,27,28.0,27.0
754,754,29,25,28.0,27.0
755,755,31,26,28.0,27.0
756,756,27,27,28.0,27.0
757,757,27,28,28.0,27.0
758,758,26,27,28.0,27.0
759,759,33,27,28.0,27.0
760,760,27,26,29.0,27.0
761,761,29,25,29.0,27.0
762,762,29,27,29.0,27.0
763,763,31,27,29.0,27.0
764,764,27,26,29.0,27.0
765,765,26,27,29.0,27.0
766,766,32,29,29.0,27.0
767,767,30,23,29.0,27.0
768,768,28,26,29.0,27.0
769,769,27,24,29.0,27.0
770,770,27,27,29.0,27.0
771,771,26,27,29.0,27.0
772,772,27,26,29.0,27.0
773,773,29,26,29.0,27.0
774,774,28,30,29.0,27.0
775,775,31,26,29.0,27.0
776,776,28,25,29.0,27.0
777,777,28,27,29.0,27.0
778,778,28,28,29.0,27.0
779,779,26,28,29.0,27.0
780,780,27,28,29.0,27.0
781,781,26,27,29.0,27.0
782,782,25,25,29.0,27.0
783,783,28,28,29.0,27.0
784,784,29,28,29.0,27.0
785,785,28,25,29.0,27.0
786,786,28,26,29.0,27.0
787,787,30,27,29.0,27.0
788,788,29,28,29.0,27.0
789,789,28,27,29.0,27.0
790,790,30,23,29.0,27.0
791,791,28,30,29.0,27.0
792,792,29,24,29.0,27.0
793,793,28,30,29.0,27.0
794,794,27,30,29.0,27.0
795,795,28,29,29.0,27.0
796,796,29,27,29.0,27.0
797,797,30,30,29.0,27.0
798,798,28,30,29.0,27.0
799,799,27,30,29.0,27.0
800,800,30,23,29.0,27.0
801,801,31,30,29.0,27.0
802,802,28,28,29.0,27.0
803,803,30,27,29.0,27.0
804,804,30,28,29.0,27.0
805,805,31,31,29.0,27.0
806,806,31,29,29.0,27.0
807,807,31,31,29.0,27.0
808,808,30,27,29.0,27.0
809,809,30,27,29.0,27.0
810,810,27,26,29.0,27.0
811,811,30,27,29.0,27.0
812,812,29,28,29.0,27.0
813,813,27,28,29.0,27.0
814,814,26,26,29.0,27.0
815,815,30,26,29.0,27.0
816,816,29,25,29.0,27.0
817,817,30,25,29.0,27.0
818,818,28,27,29.0,27.0
819,819,29,29,29.0,27.0
820,820,26,27,29.0,27.0
821,821,29,26,29.0,27.0
822,822,26,27,29.0,27.0
823,823,27,27,29.0,27.0
824,824,27,26,29.0,27.0
825,825,27,23,29.0,27.0
826,826,27,25,29.0,27.0
827,827,29,28,29.0,27.0
828,828,32,28,29.0,27.0
829,829,26,25,29.0,27.0
830,830,32,27,29.0,27.0
831,831,33,27,29.0,27.0
832,832,32,30,29.0,27.0
833,833,33,24,29.0,27.0
834,834,32,27,29.0,27.0
835,835,30,30,29.0,27.0
836,836,34,27,29.0,27.0
837,837,34,26,29.0,27.0
838,838,32,25,29.0,27.0
839,839,28,28,29.0,27.0
840,840,29,27,29.0,27.0
841,841,26,27,29.0,27.0
842,842,27,23,29.0,27.0
843,843,30,28,29.0,27.0
844,844,31,26,29.0,27.0
845,845,28,28,29.0,27.0
846,846,28,26,29.0,27.0
847,847,30,29,29.0,27.0
848,848,29,30,29.0,27.0
849,849,28,27,29.0,27.0
850,850,30,26,29.0,27.0
851,851,29,27,29.0,27.0
852,852,28,27,29.0,27.0
853,853,25,25,29.0,27.0
854,854,29,27,29.0,27.0
855,855,31,26,29.0,27.0
