,Unnamed: 0,Frame,prox,dist,prox_filtered,dist_filtered
695,695,695,29,30,31.0,31.0
696,696,696,33,30,31.0,31.0
697,697,697,33,34,32.0,31.0
698,698,698,30,30,31.0,31.0
699,699,699,33,30,31.0,31.0
700,700,700,33,30,31.0,31.0
701,701,701,30,30,31.0,31.0
702,702,702,33,29,31.0,31.0
703,703,703,30,30,31.0,31.0
704,704,704,28,32,31.0,31.0
705,705,705,34,30,31.0,31.0
706,706,706,27,34,31.0,32.0
707,707,707,34,32,31.0,32.0
708,708,708,34,31,31.0,32.0
709,709,709,36,33,31.0,32.0
710,710,710,33,34,31.0,32.0
711,711,711,33,33,31.0,32.0
712,712,712,32,30,31.0,32.0
713,713,713,36,33,31.0,32.0
714,714,714,37,33,31.0,32.0
715,715,715,36,33,31.0,32.0
716,716,716,29,33,31.0,32.0
717,717,717,29,33,31.0,32.0
718,718,718,31,33,31.0,32.0
719,719,719,32,34,31.0,32.0
720,720,720,33,34,31.0,32.0
721,721,721,32,33,31.0,32.0
722,722,722,31,34,31.0,32.0
723,723,723,32,34,31.0,32.0
724,724,724,32,34,31.0,32.0
725,725,725,32,34,31.0,32.0
726,726,726,30,36,31.0,32.0
727,727,727,30,35,31.0,32.0
728,728,728,30,33,31.0,32.0
729,729,729,30,34,31.0,32.0
730,730,730,32,33,31.0,32.0
731,731,731,33,34,32.0,32.0
732,732,732,31,33,32.0,33.0
733,733,733,31,37,32.0,33.0
734,734,734,33,33,32.0,33.0
735,735,735,36,33,32.0,33.0
736,736,736,32,33,32.0,33.0
737,737,737,28,30,32.0,33.0
738,738,738,30,31,32.0,33.0
739,739,739,32,33,32.0,33.0
740,740,740,28,34,32.0,33.0
741,741,741,31,31,32.0,33.0
742,742,742,30,31,32.0,33.0
743,743,743,32,34,32.0,33.0
744,744,744,33,30,32.0,33.0
745,745,745,33,32,32.0,33.0
746,746,746,32,34,32.0,33.0
747,747,747,31,33,32.0,33.0
748,748,748,30,33,32.0,33.0
749,749,749,30,34,32.0,33.0
750,750,750,30,30,32.0,33.0
751,751,751,30,33,32.0,33.0
752,752,752,28,35,32.0,33.0
753,753,753,31,33,32.0,33.0
754,754,754,31,35,32.0,33.0
755,755,755,29,34,32.0,33.0
756,756,756,33,33,32.0,33.0
757,757,757,33,32,32.0,33.0
758,758,758,34,33,32.0,33.0
759,759,759,27,33,32.0,33.0
760,760,760,33,34,31.0,33.0
761,761,761,31,35,31.0,33.0
762,762,762,31,33,31.0,33.0
763,763,763,29,33,31.0,33.0
764,764,764,33,34,31.0,33.0
765,765,765,34,33,31.0,33.0
766,766,766,28,31,31.0,33.0
767,767,767,30,37,31.0,33.0
